"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Actualités (ACTU)";"https://twitter.com/ladepeche";"1 fois par jour";"presse locale";"Tahiti / DOM-TOM";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/ladepechedumidi";"1 fois par jour";"presse locale";"Occitanie";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lalsace";"1 fois par jour";"presse locale";"Grand-Est";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lamarsweb";"1 fois par jour";"presse locale";"Provence-Alpes-Côte d'Azur";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lamontagne_fr";"1 fois par jour";"presse locale";"Auvergne-Rhône-Alpes / Nouvelle-Aquitaine";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lanouvellerep";"1 fois par jour";"presse locale";"non renseigné";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lapressemanche";"1 fois par jour";"presse locale";"Normandie";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/laprovence";"1 fois par jour";"presse locale";"Provence-Alpes-Côte d'Azur";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/larepdpyrenees";"1 fois par jour";"presse locale";"Nouvelle-Aquitaine";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/larep_fr";"1 fois par jour";"presse locale";"Centre-Val-de-Loire";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/latribune";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"https://twitter.com/latribune?lang=fr (30/07/2019)"
"Actualités (ACTU)";"https://twitter.com/lavoixdunord";"1 fois par jour";"presse locale";"Hauts-de-France";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/leberry_fr";"1 fois par jour";"presse locale";"Centre-Val-de-Loire";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lebienpublic";"1 fois par jour";"presse locale";"Bourgogne-Franche-Comté";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lecho_fr";"1 fois par jour";"presse locale";"Ile-de-France / Centre-Val-de-Loire";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/ledauphine";"1 fois par jour";"presse locale";"Provence-Alpes-Côte d'Azur / Auvergne-Rhône Alpes";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/ledlvaucluse";"1 fois par jour";"presse locale";"Provence-Alpes-Côte d'Azur";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/le_figaro";"1 fois par jour";"presse nationale";"presse nationale";"non diffusées";"https://twitter.com/le_figaro?lang=fr (30/07/2019)"
"Actualités (ACTU)";"https://twitter.com/lehuffpost";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"https://twitter.com/lehuffpost?lang=fr (30/07/2019)"
"Actualités (ACTU)";"https://twitter.com/lejdc_fr";"1 fois par jour";"presse locale";"Centre-Val-de-Loire / Bourgogne-Franche-Comté";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lejdd";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"https://twitter.com/lejdd?lang=fr (30/07/2019)"
"Actualités (ACTU)";"https://twitter.com/lejdm976";"1 fois par jour";"presse locale";"non renseigné";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lejsl";"1 fois par jour";"presse locale";"Bourgogne-Franche-Comté";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lemainelibre";"1 fois par jour";"presse locale";"Pays-de-la-Loire";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lemondefr";"1 fois par jour";"presse nationale";"presse nationale";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/le_Parisien";"1 fois par jour";"presse locale";"presse locale";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lepoint";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lepopulaire_fr";"1 fois par jour";"presse locale";"Nouvelle-Aquitaine";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/le_progres";"1 fois par jour";"presse locale";"Auvergne-Rhône-Alpes / Bourgogne-Franche-Comté";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lequotidien";"1 fois par jour";"presse locale";"La Réunion / DOM-TOM";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lequotidienrun";"1 fois par jour";"presse locale";"non renseigné";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lerepu";"1 fois par jour";"presse locale";"Grand Est";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lesechos";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"https://twitter.com/lesechos?lang=fr (30/07/2019)"
"Actualités (ACTU)";"https://twitter.com/lesinrocks";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"https://twitter.com/lesinrocks?lang=fr (30/07/2019)"
"Actualités (ACTU)";"https://twitter.com/lesteclair";"1 fois par jour";"presse locale";"Grand-Est";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lestrepublicain";"1 fois par jour";"presse locale";"Bourgogne-Franche-Comté / Grand-Est";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/letelegramme";"1 fois par jour";"presse locale";"Bretagne";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/leveil43";"1 fois par jour";"presse locale";"Auvergne-Rhône-Alpes";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lexpress";"1 fois par jour";"presse nationale";"presse nationale";"non diffusées";"https://twitter.com/lexpress?lang=fr (30/07/2019)"
"Actualités (ACTU)";"https://twitter.com/libe";"1 fois par jour";"presse nationale";"presse nationale";"non diffusées";"https://twitter.com/libe?lang=fr (30/07/2019)"
"Actualités (ACTU)";"https://twitter.com/lncnc";"1 fois par jour";"presse locale";"Nouvelle-Calédonie / DOM-TOM";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/lobs";"1 fois par jour";"presse nationale";"presse nationale";"non diffusées";"https://twitter.com/lobs?lang=fr (30/07/2019)"
"Actualités (ACTU)";"https://twitter.com/lopinion_fr";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"https://twitter.com/lopinion_fr?lang=fr (30/07/2019)"
"Actualités (ACTU)";"https://twitter.com/lyonne_fr";"1 fois par jour";"presse locale";"Bourgogne-Franche-Comté";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/MarianneleMag";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/mediapart";"1 fois par jour";"presse nationale";"pure player";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/midilibre";"1 fois par jour";"presse locale";"Occitanie";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/nice_matin";"1 fois par jour";"presse locale";"Provence-Alpes-côte d'Azur";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/nordeclairweb";"1 fois par jour";"presse locale";"Hauts-de-France";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/nordlitt";"1 fois par jour";"presse locale";"Hauts-de-France";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/nr_du_cher";"1 fois par jour";"presse locale";"Hauts-de-France";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/nrpyrenees";"1 fois par jour";"presse locale";"Occitanie";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/ouestfrance";"1 fois par jour";"presse locale";"Bretagne / Pays-de-la-Loire / Normandie";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/paris_normandie";"1 fois par jour";"presse locale";"Normandie";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/petitbleuagen";"1 fois par jour";"presse locale";"Nouvelle-Aquitaine / Lot-et-Garonne / Agen";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/presseocean";"1 fois par jour";"presse locale";"Pays-de-la-Loire";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/rue89";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"https://twitter.com/rue89?lang=fr (30/07/2019)"
"Actualités (ACTU)";"https://twitter.com/rue89bordeaux";"1 fois par jour";"presse locale";"non renseigné";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/rue89lyon";"1 fois par jour";"presse locale";"non renseigné";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/rue89strasbourg";"1 fois par jour";"presse locale";"non renseigné";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/slatefr";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"https://twitter.com/slatefr?lang=fr (30/07/2019)"
"Actualités (ACTU)";"https://twitter.com/sudouest";"1 fois par jour";"presse locale";"Nouvelle-Aquitaine";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/tahiti_infos";"1 fois par jour";"presse locale";"non renseigné";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/temoignages";"1 fois par jour";"presse locale";"non renseigné";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/unionardennais";"1 fois par jour";"presse locale";"Grand-Est";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/var_matin";"1 fois par jour";"presse locale";"Provence-Alpes-Côte d'Azur";"non diffusées";
"Actualités (ACTU)";"https://twitter.com/vosgesmatin";"1 fois par jour";"presse locale";"Grand-Est";"non diffusées";
"Actualités (ACTU)";"https://www.20minutes.fr";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.20minutes.fr (01/02/2018)"
"Actualités (ACTU)";"https://www.24matins.fr";"1 fois par jour";"presse nationale";"pure player";"non diffusées";"http://www.24matins.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.366.fr/unes-du-jour/";"1 fois par jour";"presse locale";"non renseigné";"non diffusées";"http://www.pqr.fr/editeurs/les-unes-du-jour/ (21/07/2015) / http://www.366.fr/unes-du-jour/ (30/07/2019)"
"Actualités (ACTU)";"https://www.agoravox.fr";"1 fois par jour";"presse nationale";"pure player / journal participatif";"non diffusées";"http://www.agoravox.fr (20/09/2017)"
"Actualités (ACTU)";"https://www.arretsurimages.net";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.arretsurimages.net (13/02/2018) / https://beta.arretsurimages.net (12/06/2018)"
"Actualités (ACTU)";"https://www.atlantico.fr";"1 fois par jour";"presse nationale";"pure player";"non diffusées";"http://www.atlantico.fr (17/12/2018)"
"Actualités (ACTU)";"https://www.bienpublic.com";"1 fois par jour";"presse locale";"Bourgogne-Franche Comté";"non diffusées";"http://www.bienpublic.com (12/06/2018)"
"Actualités (ACTU)";"https://www.centrepresseaveyron.fr";"1 fois par jour";"presse locale";"Midi-Pyrénées / Occitanie";"non diffusées";"http://www.centrepresseaveyron.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.centre-presse.fr";"1 fois par jour";"presse locale";"Centre-Val-de-Loire";"non diffusées";"http://www.centre-presse.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.charentelibre.fr";"1 fois par jour";"presse locale";"Poitou-Charentes / Nouvelle-Aquitaine";"non diffusées";"http://www.charentelibre.fr (30/07/2019)"
"Actualités (ACTU)";"https://www.clicanoo.re";"1 fois par jour";"presse locale";"La Réunion";"non diffusées";"http://www.clicanoo.re (24/04/2017)"
"Actualités (ACTU)";"https://www.corsematin.com";"1 fois par jour";"presse locale";"Corse";"non diffusées";"http://www.corsematin.com (09/10/2017)"
"Actualités (ACTU)";"https://www.dna.fr";"1 fois par jour";"presse locale";"Alsace / Grand-Est";"non diffusées";"http://www.dna.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.domtomactu.com";"1 fois par jour";"portail d'information";"presse locale";"non diffusées";"http://www.domtomactu.com (30/07/2019)"
"Actualités (ACTU)";"https://www.estrepublicain.fr";"1 fois par jour";"presse locale";"Lorraine / Franche-Comté / Grand-Est / Bourgogne-Franche-Comté";"non diffusées";"http://www.estrepublicain.fr (09/03/2018)"
"Actualités (ACTU)";"https://www.euractiv.fr";"1 fois par jour";"presse spécialisée";"Europe";"non diffusées";"http://www.euractiv.fr (01/02/2018)"
"Actualités (ACTU)";"https://www.franceguyane.fr";"1 fois par jour";"presse locale";"Guyane";"non diffusées";"http://www.franceguyane.fr (30/07/2019)"
"Actualités (ACTU)";"https://www.guadeloupe.franceantilles.fr";"1 fois par jour";"presse locale";"Guadeloupe";"non diffusées";"http://www.guadeloupe.franceantilles.fr (30/07/2019)"
"Actualités (ACTU)";"https://www.huffingtonpost.fr";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.huffingtonpost.fr (09/03/2018)"
"Actualités (ACTU)";"https://www.la-croix.com";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.la-croix.com (28/09/2017)"
"Actualités (ACTU)";"https://www.ladepeche.fr";"1 fois par jour";"presse locale";"Midi-Pyrénées / Aquitaine / Languedoc-Roussillon / Nouvelle-Aquitaine / Occitanie";"non diffusées";"http://www.ladepeche.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.lalsace.fr";"1 fois par jour";"presse locale";"Alsace / Grand-Est";"non diffusées";"http://www.lalsace.fr (09/03/2018)"
"Actualités (ACTU)";"http://www.lamarseillaise.fr";"1 fois par jour";"presse locale";"Provence-Alpes-Côte d'Azur / Languedoc-Roussillon / Occitanie";"non diffusées";
"Actualités (ACTU)";"https://www.lamontagne.fr";"1 fois par jour";"presse locale";"Auvergne / Limousin / Auvergne-Rhône-Alpes / Nouvelle-Aquitaine";"non diffusées";"http://www.lamontagne.fr (12/04/2016) / http://www.lamontagne.fr/accueil.html (16/01/2018) / https://www.lamontagne.fr/accueil.html (30/07/2019)"
"Actualités (ACTU)";"https://www.lanouvellerepublique.fr";"1 fois par jour";"presse locale";"Centre / Poitou-Charentes / Centre-Val-de-Loire / Nouvelle-Aquitaine";"non diffusées";"http://www.lanouvellerepublique.fr (04/10/2017)"
"Actualités (ACTU)";"https://www.laprovence.com";"1 fois par jour";"presse locale";"Provence-Alpes-Côte d'Azur";"non diffusées";"http://www.laprovence.com (12/06/2018)"
"Actualités (ACTU)";"https://www.larep.fr";"1 fois par jour";"presse locale";"Centre / Centre-Val-de-Loire";"non diffusées";"http://www.larep.com (29/06/2012) / http://www.larep.fr (04/07/2012) / http://www.larep.fr/accueil.html (27/08/2012) / http://www.larep.fr (12/04/2016) / http://www.larep.fr/accueil.html (16/01/2018) / https://www.larep.fr/accueil.html (30/07/2019)"
"Actualités (ACTU)";"https://www.latribune.fr";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.latribune.fr (28/11/2017)"
"Actualités (ACTU)";"https://www.lavoixdunord.fr";"1 fois par jour";"presse locale";"Nord-Pas-de-Calais";"non diffusées";"http://www.lavoixdunord.fr (24/07/2020)"
"Actualités (ACTU)";"https://www.leberry.fr";"1 fois par jour";"presse locale";"Centre / Centre-Val-de-Loire";"non diffusées";"http://www.leberry.fr (12/04/2016) / http://www.leberry.fr/accueil.html (16/01/2018) / https://www.leberry.fr/accueil.html (30/07/2019)"
"Actualités (ACTU)";"https://www.lechorepublicain.fr";"1 fois par jour";"presse locale";"Centre / Centre-Val-de-Loire / Ile-de-France";"non diffusées";"http://www.lechorepublicain.fr (04/07/2012) / http://www.lechorepublicain.fr/accueil.html (06/07/2012) / http://www.lechorepublicain.fr (12/04/2016) / http://www.lechorepublicain.fr/accueil.html (16/01/2018) / https://www.lechorepublicain.fr/accueil.html (30/07/2019)"
"Actualités (ACTU)";"https://www.ledauphine.com";"1 fois par jour";"presse locale";"Rhône-Alpes / Provence-Alpes-Côte d'Azur / Auvergne-Rhône-Alpes";"non diffusées";"http://www.ledauphine.com (12/06/2018)"
"Actualités (ACTU)";"https://www.lefigaro.fr";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.lefigaro.fr (06/04/2020)"
"Actualités (ACTU)";"https://www.lejdc.fr";"1 fois par jour";"presse locale";"Bourgogne / Bourgogne-Franche-Comté";"non diffusées";"http://www.lejdc.fr (12/04/2016) / http://www.lejdc.fr/accueil.html (16/01/2018) / https://www.lejdc.fr/accueil.html (30/07/2019)"
"Actualités (ACTU)";"https://www.lejdd.fr";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.lejdd.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.lejsl.com";"1 fois par jour";"presse locale";"Bourgogne / Bourgogne-Franche-Comté";"non diffusées";"http://www.lejsl.com (12/06/2018)"
"Actualités (ACTU)";"https://www.lemonde.fr";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.lemonde.fr (12/06/2018)"
"Actualités (ACTU)";"http://www.leparisien.fr";"1 fois par jour";"presse locale";"Ile-de-France";"non diffusées";
"Actualités (ACTU)";"https://www.lepoint.fr";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.lepoint.fr (17/12/2018)"
"Actualités (ACTU)";"https://www.lepopulaire.fr";"1 fois par jour";"presse locale";"Limousin / Nouvelle-Aquitaine";"non diffusées";"http://www.lepopulaire.fr (12/04/2016) / http://www.lepopulaire.fr/accueil.html (16/01/2018) / https://www.lepopulaire.fr/accueil.html (30/07/2019)"
"Actualités (ACTU)";"https://www.leprogres.fr";"1 fois par jour";"presse locale";"Rhône-Alpes / Auvergne / Franche-Comté / Auvergne-Rhône-Alpes / Bourgogne-Franche-comté";"non diffusées";"http://www.leprogres.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.lequipe.fr";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.lequipe.fr (07/06/2017)"
"Actualités (ACTU)";"http://www.lequotidien.re";"1 fois par jour";"presse locale";"La Réunion";"non diffusées";
"Actualités (ACTU)";"https://www.lesechos.fr";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.lesechos.fr (31/03/2017)"
"Actualités (ACTU)";"https://www.lesinrocks.com";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.lesinrocks.com (01/02/2018)"
"Actualités (ACTU)";"https://www.letelegramme.fr";"1 fois par jour";"presse locale";"Bretagne";"non diffusées";"http://www.letelegramme.fr/actualite-en-direct/ (31/01/2014) / http://www.letelegramme.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.leveil.fr";"1 fois par jour";"presse locale";"Auvergne";"non diffusées";"http://www.leveil.fr (01/02/2018)"
"Actualités (ACTU)";"https://www.lexpress.fr";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.lexpress.fr (21/11/2017)"
"Actualités (ACTU)";"https://www.liberation.fr";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.liberation.fr (05/11/2018)"
"Actualités (ACTU)";"https://www.lindependant.fr";"1 fois par jour";"presse locale";"Midi-Pyrénées / Languedoc-Roussillon / Occitanie";"non diffusées";"http://www.lindependant.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.linternaute.com/actualite/";"1 fois par jour";"portail d'information";"non renseigné";"non diffusées";"http://www.linternaute.com/actualite/ (11/07/2018)"
"Actualités (ACTU)";"https://www.lnc.nc";"1 fois par jour";"presse locale";"Nouvelle-Calédonie";"non diffusées";"http://www.lnc.nc (09/03/2018)"
"Actualités (ACTU)";"https://www.lopinion.fr";"1 fois par jour";"presse nationale";"pure player";"non diffusées";"http://www.lopinion.fr (22/12/2017)"
"Actualités (ACTU)";"https://www.lyonne.fr";"1 fois par jour";"presse locale";"Bourgogne / Ile-de-France / Bourgogne-Franche-Comté";"non diffusées";"http://www.lyonne.fr (12/04/2016) / http://www.lyonne.fr/accueil.html (16/01/2018) / https://www.lyonne.fr/accueil.html (30/07/2019)"
"Actualités (ACTU)";"https://www.marianne.net";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.marianne.net (27/03/2017)"
"Actualités (ACTU)";"https://www.martinique.franceantilles.fr";"1 fois par jour";"presse locale";"Martinique";"non diffusées";"http://www.guadeloupe.franceantilles.fr (16/08/2012) / http://www.martinique.franceantilles.fr (30/07/2019)"
"Actualités (ACTU)";"https://www.memento.fr";"1 fois par jour";"presse locale";"DOM-TOM";"non diffusées";"http://www.memento.fr (17/01/2019)"
"Actualités (ACTU)";"https://www.midilibre.fr";"1 fois par jour";"presse locale";"Languedoc-Roussillon / Midi-Pyrénées / Occitanie";"non diffusées";"http://www.midilibre.fr (28/06/2018)"
"Actualités (ACTU)";"https://www.msn.com/fr-fr/actualite";"1 fois par jour";"portail d'information";"non renseigné";"non diffusées";"http://news.fr.msn.com/m6-actualite/ (07/10/2014) / http://www.msn.com/fr-fr/actualite (13/02/2018)"
"Actualités (ACTU)";"https://www.nicematin.com";"1 fois par jour";"presse locale";"Provence-Alpes-Côte-d'Azur";"non diffusées";"http://www.nicematin.com (17/12/2018)"
"Actualités (ACTU)";"https://www.nouvelobs.com";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://tempsreel.nouvelobs.com (13/02/2018) / http://www.nouvelobs.com (12/06/2018)"
"Actualités (ACTU)";"https://www.nouvelobs.com/rue89/";"1 fois par jour";"presse nationale";"pure player";"non diffusées";"http://www.rue89.com (10/12/2013) / http://rue89.nouvelobs.com (24/01/2017) / http://tempsreel.nouvelobs.com/rue89/ (01/02/2018) / http://www.nouvelobs.com/rue89/ (17/12/2018)"
"Actualités (ACTU)";"https://www.nrpyrenees.fr";"1 fois par jour";"presse locale";"Occitanie";"non diffusées";"http://www.nrpyrenees.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.ouest-france.fr";"1 fois par jour";"presse locale";"Bretagne / Pays-de-la-Loire / Basse-Normandie / Normandie";"non diffusées";"http://www.ouest-france.fr (20/09/2017)"
"Actualités (ACTU)";"https://www.ouest-france.fr/le-courrier-de-l-ouest/";"1 fois par jour";"presse locale";"Poitou-Charente / Pays-de-la-Loire / Nouvelle-Aquitaine";"non diffusées";"http://www.courrierdelouest.fr (17/01/2019) / https://www.courrierdelouest.fr (26/12/2019)"
"Actualités (ACTU)";"https://www.ouest-france.fr/le-maine-libre/";"1 fois par jour";"presse locale";"Pays-de-la-Loire / Basse-Normandie / Normandie";"non diffusées";"http://www.lemainelibre.fr (17/01/2019) / https://www.lemainelibre.fr (26/12/2019)"
"Actualités (ACTU)";"https://www.ouest-france.fr/presse-ocean/";"1 fois par jour";"presse locale";"Pays-de-la-Loire";"non diffusées";"http://www.presseocean.fr (17/01/2019) / https://www.presseocean.fr (26/12/2019)"
"Actualités (ACTU)";"https://www.paris-normandie.fr";"1 fois par jour";"presse locale";"Haute-Normandie / Ile-de-France / Normandie";"non diffusées";"http://www.paris-normandie.fr (11/07/2018)"
"Actualités (ACTU)";"https://www.petitbleu.fr";"1 fois par jour";"presse locale";"Nouvelle-Aquitaine / Lot-et-Garonne / Agen";"non diffusées";"http://www.petitbleu.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.republicain-lorrain.fr";"1 fois par jour";"presse locale";"Lorraine / Grand-Est";"non diffusées";"http://www.republicain-lorrain.fr (09/03/2018)"
"Actualités (ACTU)";"https://www.rue89lyon.fr";"1 fois par jour";"presse locale";"pure player / Rhône-Alpes / Auvergne-Rhône-Alpes";"non diffusées";"http://www.rue89lyon.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.rue89strasbourg.com";"1 fois par jour";"presse locale";"pure player / Alsace / Grand-Est";"non diffusées";"http://www.rue89strasbourg.com (09/03/2018)"
"Actualités (ACTU)";"http://www.slateafrique.com";"1 fois par jour";"portail d'information";"pure player";"non diffusées";
"Actualités (ACTU)";"http://www.slate.fr";"1 fois par jour";"presse nationale";"pure player";"non diffusées";
"Actualités (ACTU)";"https://www.sudouest.fr";"1 fois par jour";"presse locale";"Poitou-Charentes / Aquitaine / Midi-Pyrénées / Nouvelle-Aquitaine / Occitanie";"non diffusées";"http://www.sudouest.fr (12/06/2018)"
